gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
LMF2	0.206618122012622	-4.32847454699753e-07	0.00144269441613712	0.618048035458216	0.999965023961193
LMLN	0.0191593409897385	-1.12411115511975e-07	0.00144269500893924	0.982452546982887	0.999965023961193
LMNA	0.330785517456503	1.67158554227416e-06	0.00144269421607423	0.301874005679328	0.999965023961193
LMNB1	0.20484284156895	1.06658247788694e-06	0.00144269465435901	0.628750241799244	0.999965023961193
LMNB2	0.0732112111133173	3.13757214651991e-08	0.00144269500997272	0.97545420956951	0.999965023961193
LMNTD1	0.0211037285787256	-1.01247299543646e-07	0.00144269501926195	0.963543668780332	0.999965023961193
LMNTD2	0.016067103352964	-1.34322642349347e-07	0.00144269501250486	0.963489376700866	0.999965023961193
LMO2	0.582994046784117	-7.26715352996089e-07	0.00144268870085753	0.727248260706852	0.999965023961193
LMO4	0.791105165262118	-1.80252581344917e-06	0.00144268523986574	0.508657334246766	0.999965023961193
LMO7	0.0107214167064559	6.399249102097e-08	0.00144269502025254	0.998120140659956	0.999965023961193
LMOD3	0.134687934486077	-3.45305603088602e-07	0.00144269457067376	0.902242720371011	0.999965023961193
LMTK2	0.0557731974742073	-1.33948328508858e-07	0.00144269484915423	0.96835117587853	0.999965023961193
LMTK3	0.037787650748548	2.08054638538054e-07	0.00144269499171937	0.951816369163308	0.999965023961193
LMX1B	0.11089400207063	-2.64449708580446e-07	0.00144269452402526	0.972045976047908	0.999965023961193
LNP1	0.00931749822736747	5.60554927403956e-08	0.00144269501962097	0.998120140659956	0.999965023961193
LNPEP	0.367174154438312	-9.23174786211277e-07	0.00144269452691436	0.262094583199622	0.999965023961193
LNPK	0.706537781454767	2.03779820346992e-06	0.00144268857402233	0.399246352579021	0.999965023961193
LNX2	0.0287631746641393	-9.85611477107976e-08	0.00144269498874019	0.980920980893899	0.999965023961193
LONP1	0.121391889508572	2.84383944771509e-07	0.00144269486502592	0.966011998401004	0.999965023961193
LONP2	1.61777803326814	-2.7247134209147e-06	0.00144268281139538	0.381925511685959	0.999965023961193
LONRF1	0.0151711696101086	-3.25580148043189e-08	0.00144269501967509	0.999823716807783	0.999965023961193
LONRF2	0.00781188142552289	-1.34269698816995e-07	0.00144269499944897	0.965576065744243	0.999965023961193
LONRF3	0.0152442167992014	1.50522764064629e-07	0.00144269499656949	0.982474281294093	0.999965023961193
LORICRIN	0.00997955719146398	6.69363983312745e-08	0.00144269501189602	0.99993241461784	0.999965023961193
LOXL1	0.0108868680181886	1.17047309675068e-07	0.00144269500195977	0.997989703673993	0.999965023961193
LOXL3	0.0128725075479709	1.94978171337561e-08	0.00144269502505336	0.999736758561996	0.999965023961193
LPAL2	0.461367887384793	-7.38089676961783e-07	0.00144269167900722	0.651465137402274	0.999965023961193
LPAR2	0.080019422639845	2.2743051931448e-07	0.00144269492126095	0.985998539660028	0.999965023961193
LPAR3	0.0117209517073214	7.32836886931694e-08	0.00144269501151303	0.999899805274599	0.999965023961193
LPAR5	0.0697863728494694	-2.49656110026904e-07	0.0014426949672313	0.917986366425394	0.999965023961193
LPAR6	0.0151711696101086	-3.25580148043189e-08	0.00144269501967509	0.999823716807783	0.999965023961193
LPCAT1	0.352338984069008	-7.86922140882299e-07	0.00144269326945098	0.62563156109183	0.999965023961193
LPCAT2	0.250374790874469	-2.94228429012188e-07	0.00144269475106656	0.897563384130468	0.999965023961193
LPCAT3	0.376740111896053	-1.0010926528958e-06	0.00144269214021521	0.569308269467055	0.999965023961193
LPCAT4	0.0568633640207495	1.04386251341176e-07	0.00144269502403082	0.938279345740968	0.999965023961193
LPGAT1	1.23569721076207	-1.80835668985703e-06	0.00144269417159054	0.0436098241774253	0.999965023961193
LPIN1	1.98678408708953	1.388504521091e-06	0.00144267073296568	0.742864134395059	0.999965023961193
LPIN2	0.24642855911597	1.90015935230046e-07	0.00144269479996809	0.667503273863523	0.999965023961193
LPO	0.00902189362000434	-1.27981061801086e-07	0.00144269501674305	0.965467469433437	0.999965023961193
LPP	5.88525421797417	2.73453649424075e-06	0.00144266034138071	0.592669108801012	0.999965023961193
LPXN	0.0889588821774755	-1.74805778132143e-08	0.00144269486182316	0.987636304085043	0.999965023961193
LRAT	0.00983802180551403	-8.22824615801259e-08	0.00144269501829827	0.965456609837551	0.999965023961193
LRATD2	0.146800784712361	2.49687601246354e-09	0.0014426948907396	0.798691087787784	0.999965023961193
LRBA	0.115080149231793	-7.68900090522304e-08	0.0014426949839797	0.957185432906795	0.999965023961193
LRCH3	1.63601329698378	-4.91450721924666e-06	0.00144268930180379	0.0626201811427675	0.999965023961193
LRCH4	1.60547691817735	2.55644667087271e-05	0.00144280084568096	0.373476956981751	0.999965023961193
LRFN1	0.0793374415040128	1.3782708632405e-07	0.00144269490233701	0.992313081168911	0.999965023961193
LRFN3	0.0304859054628718	1.33643572429783e-07	0.00144269501728432	0.945470201714797	0.999965023961193
LRG1	0.216029449960174	3.94473034022368e-07	0.00144269388803803	0.796012557515734	0.999965023961193
LRIF1	0.030643472807046	5.22081814830862e-08	0.0014426949623366	0.998361700168113	0.999965023961193
LRIG1	0.173071320615232	2.96924323063554e-07	0.00144269404181686	0.977178854658471	0.999965023961193
LRIG2	0.468679115082331	-1.84672396896829e-06	0.00144269067909481	0.348104534688925	0.999965023961193
LRMDA	0.0925054448798017	7.34789440911464e-08	0.00144269483078741	0.964912918721207	0.999965023961193
LRMP	0.320972177014225	-2.58435275123411e-06	0.00144269406832976	0.156168316949999	0.999965023961193
LRP1	0.329301286452846	-1.46142617307408e-06	0.00144269210665013	0.384016361931353	0.999965023961193
LRP10	1.93305482247779	-3.71896499669483e-07	0.00144268456841867	0.890338437548737	0.999965023961193
LRP11	0.0194845149794313	-5.27013011684891e-07	0.00144269502743281	0.982539484305697	0.999965023961193
LRP12	0.102050203908905	1.59523151903483e-07	0.00144269475393422	0.936213444158365	0.999965023961193
LRP2BP	0.0319148805524654	1.60990566313433e-07	0.00144269501295935	0.980505625691508	0.999965023961193
LRP3	0.0382518366179514	8.70396223415458e-08	0.00144269500557379	0.977936432190825	0.999965023961193
LRP8	0.0369849376501203	-1.01692945010577e-07	0.00144269497672745	0.96011639463783	0.999965023961193
LRPAP1	2.33642186749811	-1.3257081706469e-06	0.00144269383012151	0.189259157755034	0.999965023961193
LRPPRC	0.216158469517993	-9.28831617917488e-07	0.0014426943379952	0.629809165374536	0.999965023961193
LRRC14	0.179449046218365	-3.31139046512421e-07	0.00144269501911042	0.800761151623587	0.999965023961193
LRRC2	0.00983802180551403	-8.22824615801259e-08	0.00144269501829827	0.965456609837551	0.999965023961193
LRRC23	0.00931749822736747	5.60554927403956e-08	0.00144269501962097	0.998120140659956	0.999965023961193
LRRC24	0.014032281040194	6.28024372209907e-08	0.00144269501666126	0.999845456369597	0.999965023961193
LRRC25	7.62289782334652	3.41978243231366e-06	0.00144268330248806	0.27941353722618	0.999965023961193
LRRC27	0.0922852057136732	3.09961402087126e-07	0.0014426947766056	0.902856783948707	0.999965023961193
LRRC28	0.816304348879571	-2.71867442780747e-06	0.00144269301633584	0.0598490893461578	0.999965023961193
LRRC3	0.0973934607201733	-3.63980632069341e-07	0.00144269482297647	0.942746793061799	0.999965023961193
LRRC36	0.0093118452776034	-1.46050003788536e-07	0.00144269499882001	0.965565206084397	0.999965023961193
LRRC37A	0.013329421039647	5.57664308776665e-08	0.00144269502309333	0.998131010411102	0.999965023961193
LRRC37A2	0.0586878212165066	-1.06025699604598e-07	0.00144269489593222	0.921138696265614	0.999965023961193
LRRC37A3	0.0362643603824357	-9.78743367627678e-08	0.00144269502122587	0.900376534348885	0.999965023961193
LRRC37A4P	0.0103112157856894	6.3203495688745e-08	0.0014426950175037	0.999834586588675	0.999965023961193
LRRC37A5P	0.0235950873566241	1.31398038170965e-07	0.00144269501326115	0.980559958419771	0.999965023961193
LRRC37A7P	0.0328976999167522	-4.32701490577551e-08	0.00144269495165742	0.979513744887041	0.999965023961193
LRRC37B	0.0248622274216497	-5.32806905790788e-07	0.00144269505159579	0.946602917938798	0.999965023961193
LRRC37BP1	0.1873634466612	-2.85817590182085e-07	0.00144269399372937	0.82799225839741	0.999965023961193
LRRC4	0.0425649582727244	1.00728611680276e-07	0.00144269498465787	0.985687447629981	0.999965023961193
LRRC40	0.00545223393923732	6.94908693484591e-08	0.00144269501248601	0.997946224690439	0.999965023961193
LRRC41	0.101061617646022	-3.04372537488282e-07	0.00144269498664702	0.83239293154306	0.999965023961193
LRRC45	0.0146844290749498	1.22644375005963e-08	0.00144269499665288	0.983378690873807	0.999965023961193
LRRC47	0.597676972463174	-2.93175800251429e-06	0.00144269411695645	0.0477602693720819	0.999965023961193
LRRC49	0.053216416921689	1.62084308002738e-08	0.00144269490227828	0.986979425503617	0.999965023961193
LRRC56	0.0635302092232102	-8.78938553401256e-08	0.00144269495861527	0.917905564873457	0.999965023961193
LRRC57	1.98251652247366	3.28496168931886e-06	0.0014426876668312	0.201324656820687	0.999965023961193
LRRC58	3.28603101379925	5.15874295570392e-06	0.00144266838164872	0.115130414281491	0.999965023961193
LRRC59	0.0117061826168342	6.74046617483203e-08	0.00144269502055398	0.99792448520094	0.999965023961193
LRRC69	0.0285766562877477	-1.22309112381787e-08	0.00144269497819862	0.999397370488101	0.999965023961193
LRRC7	0.527327298786735	-1.70503254817526e-08	0.00144269408257487	0.935827824335278	0.999965023961193
LRRC74B	0.0117209517073214	7.32836886931694e-08	0.00144269501151303	0.999899805274599	0.999965023961193
LRRC75A	0.0345635431275411	-6.38358799961093e-08	0.00144269497733771	0.982987465677163	0.999965023961193
LRRC8A	0.217606278030404	-1.08546858889582e-07	0.00144269368853925	0.901837466390822	0.999965023961193
LRRC8B	0.0217644620172646	-1.37606266855123e-07	0.00144269501414259	0.944421437606438	0.999965023961193
LRRC8C	0.0218081775022725	-1.9092582006304e-07	0.00144269499870812	0.944779275386844	0.999965023961193
LRRC8D	0.0465776247411939	-5.20086371394859e-08	0.00144269494718964	0.979405083097093	0.999965023961193
LRRCC1	0.0117539664156544	2.64580821246874e-07	0.00144269500593096	0.997989703673993	0.999965023961193
LRRFIP1	26.2947644939023	-1.28734249357364e-06	0.00144252982126779	0.905971431189085	0.999965023961193
LRRFIP1P1	0.0142225170783469	6.1565132119551e-08	0.00144269501642522	0.999965023961193	0.999965023961193
LRRFIP2	0.165375110599892	-7.22888465962999e-07	0.00144269445664654	0.704793104468388	0.999965023961193
LRRK1	33.4159483372993	-1.30314994963178e-05	0.00144259524394831	0.175825051614995	0.999965023961193
LRRK2	1.44925057373247	1.65522138384439e-06	0.00144268645097028	0.523169274208804	0.999965023961193
LRRN2	0.0381961549178178	-1.15273914930792e-07	0.00144269497063184	0.945599726051571	0.999965023961193
LRRN3	0.246001064962308	-1.04105567799433e-06	0.00144269338143878	0.485502661887952	0.999965023961193
LRRN4CL	0.0173204604930424	-2.44160238634136e-08	0.00144269499162257	0.981181782070683	0.999965023961193
LRRTM4	0.0407255517674286	-1.11629182105888e-07	0.0014426949928868	0.964245773351255	0.999965023961193
LRSAM1	0.188202846956383	1.12758467628058e-07	0.0014426948210694	0.870112591013606	0.999965023961193
LRTOMT	0.277799566118192	2.38851270890817e-07	0.00144269428972219	0.916809412760635	0.999965023961193
LRWD1	0.31527521748624	1.63529746194988e-07	0.00144269251374803	0.969009577260165	0.999965023961193
LSG1	0.183663860284127	1.51801703153046e-08	0.00144269473349064	0.956455437322312	0.999965023961193
LSM1	0.00786590041455002	-9.27234480936407e-08	0.00144269501259522	0.965478329035729	0.999965023961193
LSM11	0.044596110854291	5.65118496782998e-08	0.00144269499801533	0.946761830083043	0.999965023961193
LSM12	0.558495129964841	-1.06852470479833e-07	0.00144269013260266	0.872147511330839	0.999965023961193
LSM14A	0.885201157629438	-2.33372518393476e-06	0.00144268768586218	0.339888823273837	0.999965023961193
LSM14B	0.414524691139169	-1.54317107473093e-06	0.00144269144393412	0.708009369539237	0.999965023961193
LSM2	0.0868257109044791	-4.23048416901963e-08	0.00144269497328717	0.973953433457582	0.999965023961193
LSM3	0.121484165529049	2.9059109109037e-07	0.00144269486239451	0.906497894880788	0.999965023961193
LSM4	0.0256765620925515	-1.74051678037655e-06	0.00144269553758008	0.978843758169273	0.999965023961193
LSM5	0.145120657822021	-4.09519194522196e-07	0.00144269488740209	0.792913266888216	0.999965023961193
LSM6	0.0330552732139507	-1.02815753610213e-07	0.00144269497881209	0.96008382607616	0.999965023961193
LSM7	0.0825798115713883	-4.42890645158595e-08	0.001442694922654	0.91639902460438	0.999965023961193
LSM8	0.724597653273866	1.70430483775546e-06	0.00144269431628165	0.0731322531439507	0.999965023961193
LSMEM1	0.0119681993465237	-7.02964593105627e-08	0.00144269502448479	0.96332650147918	0.999965023961193
LSP1	3.09585104300415	-8.10177520157887e-07	0.00144267317740156	0.836567511195672	0.999965023961193
LSR	0.052136228574231	-1.33309969454589e-07	0.00144269492752996	0.993037153073858	0.999965023961193
LSS	0.364118144553554	-7.68680938883193e-07	0.00144269441702222	0.879058992911624	0.999965023961193
LST1	13.7650010457676	6.00368604599301e-06	0.00144268622031611	0.0590130735207553	0.999965023961193
LTA	0.0242462637394918	8.15201692720308e-08	0.00144269493862078	0.998611704683672	0.999965023961193
LTA4H	0.702778866955205	-1.38983126000659e-06	0.00144269039270454	0.491677537339316	0.999965023961193
LTB	0.368670741174373	5.60328060324942e-07	0.00144269112072893	0.930603900725565	0.999965023961193
LTB4R	0.230932629935987	-7.83731354073603e-07	0.0014426942786403	0.67778756863602	0.999965023961193
LTBP2	0.00923168847913257	-1.23279713531499e-07	0.00144269500422072	0.965500048259518	0.999965023961193
LTBP3	0.198993395698497	1.3888289047829e-07	0.00144269475821244	0.814372515792117	0.999965023961193
LTBP4	0.0573057024432371	-2.08696495146086e-07	0.00144269494802832	0.940061429838187	0.999965023961193
LTBR	2.30860127847091	3.51599534331179e-06	0.0014426782151123	0.340856171439491	0.999965023961193
LTF	0.221707917324288	7.84602790319689e-07	0.00144269485603235	0.597104506594112	0.999965023961193
LTK	0.0497231458063135	8.86987782603932e-08	0.0014426949458957	0.997377956317127	0.999965023961193
LTN1	1.95671439209945	-1.39268146793105e-06	0.00144268677078945	0.572089582223971	0.999965023961193
LUC7L	0.247314950886662	6.07108306591104e-07	0.00144269351731906	0.847799150869805	0.999965023961193
LUC7L2	0.0670893827460579	-8.94476943361555e-08	0.00144269494986523	0.934618466447206	0.999965023961193
LUC7L3	1.16898943690883	-1.55546169191503e-06	0.0014426866507543	0.532811604984023	0.999965023961193
LUZP1	0.0143051871328472	-2.62978403346499e-07	0.0014426950005301	0.946635454275228	0.999965023961193
LXN	0.0126777431092474	1.20371176640325e-07	0.00144269501086625	0.981236115903267	0.999965023961193
LY6E	0.0504081007316737	1.57104308243629e-10	0.00144269496170158	0.965477480595366	0.999965023961193
LY6G5B	0.416526824621161	-2.54560561134867e-07	0.00144269247164645	0.449091510911319	0.999965023961193
LY6G5C	0.0257641257732664	8.04145834697377e-08	0.00144269501659148	0.984519117704826	0.999965023961193
LY6G6F	0.0164008657711622	1.45502651461005e-07	0.00144269500006863	0.998022312915583	0.999965023961193
LY75	0.345872492837606	-1.20165418131213e-06	0.00144269207621333	0.637883112201588	0.999965023961193
LY75-CD302	0.0184117775728658	-8.67231544530858e-08	0.00144269502008835	0.942316263277387	0.999965023961193
LY86	0.0694677097370317	-5.00855723298655e-08	0.00144269477380985	0.987942777823181	0.999965023961193
LY9	0.0294203763639089	-1.1768839600054e-07	0.00144269501664476	0.927562582270483	0.999965023961193
LY96	0.0790433353961936	-7.11472589888866e-08	0.00144269479777366	0.932669415954496	0.999965023961193
LYAR	0.035039044458995	1.44320867867489e-07	0.00144269497234864	0.998774751181828	0.999965023961193
LYL1	0.353631931309952	1.88404283223633e-07	0.00144269346154351	0.781220423163852	0.999965023961193
LYN	4.19981371477314	1.31157540802224e-06	0.00144268155568516	0.672525186817029	0.999965023961193
LYPD2	0.00931749822736747	5.60554927403956e-08	0.00144269501962097	0.998120140659956	0.999965023961193
LYPD3	0.0142225170783469	6.1565132119551e-08	0.00144269501642522	0.999965023961193	0.999965023961193
LYPD5	0.0289321004906987	-2.38347688650696e-08	0.00144269498403302	0.959844991996294	0.999965023961193
LYPD8	0.358900417338078	-2.33105602074794e-07	0.0014426913313331	0.813382771363898	0.999965023961193
LYPLA1	0.0500919334305548	1.65923764354938e-07	0.00144269497844299	0.947340960607757	0.999965023961193
LYPLA2	0.132201834720086	3.4961646904671e-08	0.0014426947681156	0.82459490257224	0.999965023961193
LYPLAL1	0.0637801046114409	1.16108589836012e-07	0.00144269495098971	0.892379841937861	0.999965023961193
LYRM1	0.172713895309662	2.71914498458454e-07	0.00144269437312499	0.909644698331621	0.999965023961193
LYRM2	0.575788039476335	5.83896320861887e-07	0.00144269071717573	0.707357170814285	0.999965023961193
LYRM4	0.227522928256462	-4.92663429901006e-07	0.00144269345260085	0.658222342434004	0.999965023961193
LYRM7	0.688416441413399	-1.30574244482817e-06	0.00144268816155567	0.487731751632205	0.999965023961193
